Influencer_ID,Influencer_Name,Platform,Influencer_Tier,Followers,Avg_Likes,Avg_Comments,Avg_Shares,Campaign_ID,Campaign_Cost,Revenue,ROI,Campaign_Type
INF0887,Influencer_887,Instagram,Micro,390694,27233,5294,753,CAM04431,1814,24670,12.6,Promotion
INF0887,Influencer_887,YouTube,Micro,266974,20284,2892,991,CAM04432,4575,30081,5.58,Promotion
INF0887,Influencer_887,TikTok,Nano,383299,38039,4346,609,CAM04433,1788,30088,15.83,Promotion
 INF0887 ,Influencer_887,TikTok,Macro,929260,51853,3544,1144, CAM04434 ,"$2,796 ",34979,11.51,Product Launch
INF0887,Influencer_887,YouTube,Nano,708966,43245,4741,560,CAM04435,1294,35288,26.27,Product Launch
INF0888,Influencer_888,YouTube,Macro,873226,79125,7807,1991,CAM04436,3167,64673,19.42,Promotion
INF0888,Influencer_888,Instagram,Mega,570366,46681,9012,1952,CAM04437,757,44377,57.62,Promotion
INF0888,Influencer_888,TikTok,Macro,246701,13761,1261,304,CAM04438,407,9849,23.2,Giveaway
INF0888,Influencer_888,Instagram,Nano,706378,65347,6445,2041,CAM04439,3778,58287,14.43,Product Launch
INF0888,Influencer_888,TikTok,Micro,,49201,4855,923,CAM04440,1702,35094,19.62,Giveaway
INF0889,Influencer_889,TikTok,Nano,857676,47438,6444,1370,CAM04441,228,36300,158.21,Promotion
 INF0889 ,Influencer_889,Instagram,Nano,807411,,4053,3134, CAM04442 ,4847,68273,13.09,Product Launch
INF0889,Influencer_889,YouTube,Micro,172777,15090,1630,679,CAM04443,3183,16120,4.06,Promotion
INF0889,Influencer_889,YouTube,Mega,646113,25629,3624,632,CAM04444,1246,23259,17.67,Giveaway
INF0889,Influencer_889,Instagram,Nano,185405,13551,1383,382,CAM04445,732,11802,15.12,Product Launch
 INF0890 ,Influencer_890,YouTube,Micro,,26816,4703,1042, CAM04446 ,2702,35752,12.23,Product Launch
INF0890,Influencer_890,Instagram,Nano,9882,736,123,28,CAM04447,,5661,0.39,Giveaway
INF0890,Influencer_890,TikTok,Nano,208546,7898,640,193,CAM04448,3430,19695,4.74,Giveaway
INF0890,influencer_890,YouTube,Nano,879715,84761,14022,4170,CAM04449,4057,80832,18.92,Giveaway
 INF0890 ,Influencer_890,TikTok,Macro,528219,25536,3322,382, CAM04450 ,2795,27204,8.73,Promotion
INF0891,Influencer_891,YouTube,Micro,854828,38039,2295,1178,CAM04451,2221,33276,13.98,Giveaway
INF0891,Influencer_891,YouTube,Micro,456341,35552,2786,1701,CAM04452,4766,34209,6.18,Product Launch
INF0891,influencer_891,Instagram,Macro,331608,23765,4059,597,CAM04453,4400,38862,7.83,Giveaway
INF0891,Influencer_891,YouTube,Macro,869004,68610,9594,2062,CAM04454,3324,64493,18.4,Promotion
INF0891,Influencer_891,TikTok,Macro,55339,2142,227,48,CAM04455,880,3772,3.29,Product Launch
INF0892,Influencer_892,TikTok,Micro,202578,15322,1310,315,CAM04456,4164,25229,5.06,Giveaway
INF0892,Influencer_892,YouTube,Micro,705559,33753,6245,445,CAM04457,2128,29748,12.98,Product Launch
INF0892,Influencer_892,Instagram,Micro,758079,29549,2801,656,CAM04458,4376,28273,5.46,Product Launch
INF0892,Influencer_892,TikTok,Nano,528293,11888,1430,593,CAM04459,3811,20142,4.29,Promotion
INF0892,Influencer_892,YouTube,Nano,110247,9280,1817,159,CAM04460,1532,13091,7.55,Giveaway
INF0893,Influencer_893,TikTok,Micro,676330,50875,7458,871,CAM04461,792,39243,48.55,Product Launch
INF0893,Influencer_893,YouTube,Nano,857323,,7739,2063,CAM04462,1425,53441,36.5,Product Launch
INF0893,Influencer_893,TikTok,Micro,593340,29576,4693,968,CAM04463,2481,29423,10.86,Promotion
INF0893,Influencer_893,TikTok,Macro,701438,50163,7166,1741,CAM04464,2200,43135,18.61,Product Launch
INF0893,Influencer_893,Instagram,Macro,815562,71946,,3263,CAM04465,2211,54685,23.73,Promotion
INF0894,Influencer_894,Instagram,Nano,682467,43679,4647,1861,CAM04466,2580,36223,13.04,Product Launch
INF0894,Influencer_894,YouTube,Nano,739138,21324,2307,730,CAM04467,2443,25092,9.27,Promotion
INF0894,influencer_894,YouTube,Macro,397885,39360,6048,1860,CAM04468,1109,33332,29.06,Promotion
INF0894,Influencer_894,TikTok,Micro,875846,34304,6751,460,CAM04469,2764,31731,10.48,Giveaway
INF0894,Influencer_894,TikTok,Mega,332213,32364,5881,476,CAM04470,1850,27148,13.67,Promotion
INF0895,Influencer_895,YouTube,Micro,987944,59072,4967,2272,CAM04471,1470,42617,27.99,Promotion
 INF0895 ,Influencer_895,TikTok,Micro,310420,14160,2598,436, CAM04472 ,742,14553,18.61,Promotion
INF0895,Influencer_895,Instagram,Macro,165033,5264,341,224,CAM04473,3659,6513,0.78,Giveaway
INF0895,Influencer_895,Instagram,Nano,593404,8373,1400,96,CAM04474,4694,23634,4.03,Giveaway
INF0895,Influencer_895,TikTok,Nano,885956,41516,3833,872,CAM04475,385,30131,77.26,Product Launch
INF0896,Influencer_896,TikTok,Nano,605194,45613,8424,1611,CAM04476,4639,57341,11.36,Promotion
INF0896,Influencer_896,Instagram,Nano,994800,10639,1080,426,CAM04477,1047,10703,9.22,Product Launch
INF0896,Influencer_896,Instagram,Mega,509867,24728,3557,973,CAM04478,626,21244,32.94,Promotion
INF0896,Influencer_896,Instagram,Nano,377437,18643,,716,CAM04479,3880,26596,5.85,Promotion
INF0896,Influencer_896,Instagram,Nano,550332,27323,3482,591,CAM04480,611,21808,34.69,Giveaway
INF0897,Influencer_897,TikTok,Nano,197289,7103,1055,149,CAM04481,3831,14993,2.91,Product Launch
 INF0897 ,Influencer_897,TikTok,Micro,298303,19229,3397,248, CAM04482 ,1724,19677,10.41,Product Launch
INF0897,Influencer_897,Instagram,Micro,170069,11727,928,284,CAM04483,1837,13780,6.5,Giveaway
INF0897,Influencer_897,YouTube,Nano,45810,1878,180,34,CAM04484,,1897,12.36,Giveaway
INF0897,Influencer_897,YouTube,Micro,754365,72895,5334,3391,CAM04485,2531,60966,23.09,Promotion
INF0898,Influencer_898,Instagram,Macro,641377,19766,2873,739,CAM04486,4637,19151,3.13,Giveaway
INF0898,Influencer_898,YouTube,Micro,229140,14053,2614,623,CAM04487,1401,16272,69.49624234,Giveaway
INF0898,Influencer_898,YouTube,Nano,,15746,1864,672,CAM04488,"$3,253 ",13811,3.25,Giveaway
INF0898,Influencer_898,TikTok,Nano,211975,18922,1563,327,CAM04489,3069,15226,3.96,Giveaway
INF0898,Influencer_898,TikTok,Macro,810858,22119,2360,568,CAM04490,4070,30579,6.51,Giveaway
INF0899,Influencer_899,Instagram,Nano,136026,7902,1525,114,CAM04491,2106,8778,3.17,Promotion
INF0899,Influencer_899,YouTube,Macro,294042,7628,547,204,CAM04492,1497,10202,5.81,Product Launch
INF0899,influencer_899,TikTok,Micro,445281,42783,6665,826,CAM04493,843,35081,40.61,Promotion
INF0899,Influencer_899,YouTube,Micro,154969,4202,838,89,CAM04494,1618,9375,4.79,Promotion
INF0899,Influencer_899,TikTok,Micro,102578,5754,666,119,CAM04495,2013,11249,4.59,Promotion
INF0900,Influencer_900,YouTube,Nano,956634,53362,3135,861,CAM04496,2796,38218,12.67,Giveaway
INF0900,Influencer_900,TikTok,Mega,724242,11378,1751,141,CAM04497,3746,23112,5.17,Promotion
INF0900,Influencer_900,Instagram,Micro,860270,76243,8502,1583,CAM04498,1401,55602,38.69,Promotion
INF0900,Influencer_900,YouTube,Macro,647122,36558,1869,480,CAM04499,1637,28642,16.5,Product Launch
INF0900,Influencer_900,YouTube,Macro,326768,21801,1347,370,CAM04500,3453,25089,6.27,Product Launch
INF0901,Influencer_901,YouTube,Micro,663365,57179,3990,652,CAM04501,4738,50846,9.73,Giveaway
INF0901,Influencer_901,Instagram,Micro,764840,15243,994,610,CAM04502,3576,23662,5.62,Giveaway
INF0901,Influencer_901,TikTok,Nano,256170,23104,3850,834,CAM04503,3148,25926,7.24,Promotion
INF0901,Influencer_901,Instagram,Micro,46503,2623,496,53,CAM04504,2989,11186,2.74,Product Launch
INF0901,Influencer_901,YouTube,Micro,907845,59842,3409,2053,CAM04505,3212,45378,13.13,Product Launch
INF0902,Influencer_902,YouTube,Micro,112193,9281,1232,93,CAM04506,2783,17444,5.27,Promotion
INF0902,Influencer_902,TikTok,Macro,877040,32735,4570,672,CAM04507,3360,29620,7.82,Product Launch
INF0902,Influencer_902,Instagram,Nano,694319,64175,6977,2749,CAM04508,170,48368,283.52,Product Launch
INF0902,Influencer_902,TikTok,Micro,611053,,6445,1480,CAM04509,2169,44454,19.5,Promotion
INF0902,influencer_902,TikTok,Micro,834337,9739,1275,482,CAM04510,2267,11682,4.15,Product Launch
INF0903,Influencer_903,YouTube,Macro,876629,16356,2614,238,CAM04511,2464,14338,4.82,Giveaway
INF0903,Influencer_903,Instagram,Nano,22299,1412,,48,CAM04512,590,3915,5.64,Product Launch
INF0903,influencer_903,Instagram,Micro,989845,50179,4204,826,CAM04513,,48273,14.8,Giveaway
INF0903,Influencer_903,TikTok,Mega,446272,6171,428,87,CAM04514,218,4604,20.12,Product Launch
INF0903,Influencer_903,YouTube,Macro,407676,25826,4240,601,CAM04515,4067,24304,4.98,Product Launch
INF0904,Influencer_904,TikTok,Micro,569803,23851,3213,1006,CAM04516,4831,21608,3.47,Product Launch
INF0904,Influencer_904,Instagram,Micro,77844,1051,61,14,CAM04517,2949,15022,4.09,Product Launch
INF0904,Influencer_904,Instagram,Nano,983064,74037,8602,3216,CAM04518,,79342,15.63,Product Launch
INF0904,Influencer_904,Instagram,Macro,264210,24826,3460,1099,CAM04519,1315,23175,16.62,Promotion
INF0904,Influencer_904,Instagram,Micro,681175,28113,4102,782,CAM04520,3898,26850,5.89,Promotion
INF0905,Influencer_905,Instagram,Micro,552262,54931,3146,2080,CAM04521,1205,41360,33.32,Promotion
INF0905,Influencer_905,Instagram,Micro,352273,21586,3370,586,CAM04522,"$2,435 ",28782,10.82,Promotion
INF0905,Influencer_905,YouTube,Nano,739161,18030,2654,686,CAM04523,4588,36332,6.92,Giveaway
INF0905,Influencer_905,TikTok,Nano,244762,21050,3089,942,CAM04524,4057,27693,5.83,Promotion
INF0905,Influencer_905,YouTube,Micro,,17433,3366,606,CAM04525,641,17315,26.01,Promotion
INF0906,Influencer_906,YouTube,Micro,183299,16258,2581,324,CAM04526,1418,15273,9.77,Giveaway
INF0906,Influencer_906,TikTok,Nano,883318,57039,4297,2527,CAM04527,2486,43459,16.48,Promotion
INF0906,Influencer_906,YouTube,Micro,232106,8711,847,390,CAM04528,3023,17015,4.63,Product Launch
 INF0906 ,Influencer_906,YouTube,Mega,165251,7793,791,235, CAM04529 ,2883,12181,3.23,Promotion
INF0906,Influencer_906,YouTube,Macro,355109,10566,1822,415,CAM04530,3563,15754,3.42,Giveaway
INF0907,Influencer_907,TikTok,Nano,808691,14331,1893,442,CAM04531,3300,16421,3.98,Giveaway
INF0907,Influencer_907,Instagram,Nano,870046,38975,5034,1212,CAM04532,4291,38341,7.94,Promotion
INF0907,Influencer_907,Instagram,Nano,851160,63421,8670,3074,CAM04533,2203,55979,24.41,Product Launch
INF0907,Influencer_907,Instagram,Micro,369971,10309,1295,379,CAM04534,4180,27818,5.66,Giveaway
INF0907,Influencer_907,YouTube,Macro,11623,622,34,28,CAM04535,"$3,056 ",10337,2.38,Promotion
INF0908,Influencer_908,TikTok,Nano,688099,8679,1388,361,CAM04536,2706,10451,2.86,Giveaway
INF0908,Influencer_908,TikTok,Micro,292575,25337,1998,698,CAM04537,4167,22220,4.33,Product Launch
INF0908,Influencer_908,TikTok,Macro,677053,52466,6234,867,CAM04538,3716,53135,13.3,Product Launch
INF0908,Influencer_908,TikTok,Macro,568612,9245,1272,317,CAM04539,4236,17870,3.22,Giveaway
INF0908,Influencer_908,TikTok,Mega,481297,22746,2276,734,CAM04540,3025,21857,6.23,Giveaway
INF0909,Influencer_909,TikTok,Nano,878631,71851,5339,2497,CAM04541,672,51938,76.29,Product Launch
INF0909,Influencer_909,YouTube,Micro,634796,47913,6357,1394,CAM04542,128,36622,285.11,Giveaway
INF0909,Influencer_909,Instagram,Nano,784508,76521,11049,3441,CAM04543,2385,64584,26.08,Promotion
INF0909,Influencer_909,TikTok,Micro,206914,7966,1096,166,CAM04544,1783,10158,4.7,Giveaway
INF0909,Influencer_909,YouTube,Micro,798035,34331,4849,1538,CAM04545,2409,32867,12.64,Promotion
INF0910,Influencer_910,YouTube,Nano,800963,67809,10522,3362,CAM04546,1574,61067,37.8,Giveaway
INF0910,Influencer_910,TikTok,Mega,105445,6465,900,90,CAM04547,3290,19578,4.95,Giveaway
INF0910,Influencer_910,Instagram,Macro,791233,76747,5290,903,CAM04548,3677,59685,15.23,Giveaway
INF0910,Influencer_910,Instagram,Nano,939268,74970,11042,2584,CAM04549,249,59380,237.47,Product Launch
 INF0910 ,Influencer_910,YouTube,Nano,216175,10812,1567,383, CAM04550 ,3543,25146,6.1,Product Launch
INF0911,Influencer_911,Instagram,Micro,101156,8024,931,295,CAM04551,1712,"$13,001 ",6.59,Promotion
INF0911,Influencer_911,Instagram,Nano,896386,23429,3543,774,CAM04552,,21568,4.75,Giveaway
INF0911,Influencer_911,Instagram,Micro,310778,9589,871,180,CAM04553,2145,15917,6.42,Product Launch
INF0911,Influencer_911,TikTok,Macro,750337,47410,6168,2075,CAM04554,989,40972,40.43,Product Launch
INF0911,Influencer_911,YouTube,Macro,367746,10677,1559,123,CAM04555,4183,10474,1.5,Product Launch
 INF0912 ,Influencer_912,YouTube,Micro,753344,25739,4811,564, CAM04556 ,4354,37377,7.58,Promotion
 INF0912 ,Influencer_912,Instagram,Mega,81436,6070,830,116, CAM04557 ,2133,8706,3.08,Product Launch
INF0912,Influencer_912,YouTube,Micro,205433,6325,1130,181,CAM04558,1103,9513,7.62,Product Launch
INF0912,Influencer_912,YouTube,Nano,575396,21964,3448,349,CAM04559,951,20854,20.93,Product Launch
INF0912,Influencer_912,TikTok,Micro,253585,22635,3062,249,CAM04560,2852,17907,5.28,Promotion
INF0913,Influencer_913,Instagram,Nano,872176,54844,6824,2557,CAM04561,3453,46163,12.37,Product Launch
INF0913,Influencer_913,Instagram,Micro,891286,28879,4992,1216,CAM04562,3147,36882,10.72,Promotion
INF0913,Influencer_913,YouTube,Micro,110582,10822,1206,216,CAM04563,3007,17966,4.97,Promotion
INF0913,Influencer_913,YouTube,Nano,117170,9675,1258,403,CAM04564,4220,22108,4.24,Promotion
INF0913,Influencer_913,YouTube,Macro,658072,39985,7655,826,CAM04565,3377,39695,10.75,Product Launch
INF0914,Influencer_914,YouTube,Macro,910808,69021,11597,2361,CAM04566,1871,61390,31.81,Promotion
INF0914,Influencer_914,Instagram,Micro,246851,21715,,402,CAM04567,652,17379,25.65,Product Launch
INF0914,Influencer_914,YouTube,Nano,616856,14976,1943,318,CAM04568,4055,21586,4.32,Giveaway
INF0914,Influencer_914,TikTok,Mega,89760,1991,347,41,CAM04569,3991,4143,0.04,Product Launch
INF0914,Influencer_914,Instagram,Micro,749467,68440,12774,936,CAM04570,595,56727,94.34,Giveaway
INF0915,Influencer_915,Instagram,Nano,487760,35745,1928,1000,CAM04571,3715,"$30,714 ",7.27,Promotion
INF0915,Influencer_915,Instagram,Micro,986224,46418,7439,1487,CAM04572,3573,49219,12.78,Giveaway
INF0915,Influencer_915,Instagram,Nano,349847,16116,2891,193,CAM04573,1307,17529,12.41,Product Launch
INF0915,Influencer_915,YouTube,Macro,757649,43689,4721,1661,CAM04574,755,35010,45.37,Giveaway
INF0915,Influencer_915,Instagram,Micro,553435,,5750,932,CAM04575,,33647,32.02,Product Launch
INF0916,Influencer_916,YouTube,Macro,506494,44243,5078,513,CAM04576,2438,39078,15.03,Product Launch
INF0916,Influencer_916,YouTube,Micro,111709,5129,960,98,CAM04577,,17764,5.52,Giveaway
INF0916,Influencer_916,YouTube,Nano,935577,81724,15594,1536,CAM04578,4209,87813,19.86,Promotion
INF0916,Influencer_916,TikTok,Micro,471998,5021,276,79,CAM04579,2986,5599,0.88,Promotion
INF0916,Influencer_916,Instagram,Macro,554941,16675,3257,591,CAM04580,4852,24239,4,Promotion
INF0917,Influencer_917,TikTok,Micro,315454,22114,3973,1067,CAM04581,505,20519,39.63,Promotion
 INF0917 ,Influencer_917,TikTok,Macro,726516,59797,10758,1994, CAM04582 ,2404,58285,23.25,Promotion
INF0917,Influencer_917,TikTok,Nano,1059,44,8,2,CAM04583,1844,4973,1.7,Product Launch
INF0917,influencer_917,TikTok,Micro,273865,,1932,749,CAM04584,3471,"$29,468 ",7.49,Giveaway
INF0917,influencer_917,Instagram,Macro,276677,8622,1437,187,CAM04585,1132,7608,5.72,Giveaway
INF0918,Influencer_918,Instagram,Micro,978435,26052,3636,1155,CAM04586,4135,31510,6.62,Product Launch
INF0918,Influencer_918,TikTok,Micro,744245,52617,4663,2459,CAM04587,2432,43325,16.81,Product Launch
INF0918,Influencer_918,YouTube,Nano,223191,17589,1840,751,CAM04588,189,13769,71.85,Giveaway
INF0918,Influencer_918,Instagram,Micro,55560,2022,342,52,CAM04589,394,2560,5.5,Giveaway
INF0918,Influencer_918,Instagram,Micro,520399,5724,947,205,CAM04590,2172,7509,2.46,Promotion
INF0919,Influencer_919,TikTok,Macro,253816,6934,788,300,CAM04591,785,7712,8.82,Giveaway
INF0919,Influencer_919,TikTok,Nano,940035,76472,14667,3485,CAM04592,413,67789,163.14,Giveaway
INF0919,Influencer_919,Instagram,Micro,142118,6636,740,303,CAM04593,,7793,8.83,Product Launch
INF0919,Influencer_919,Instagram,Micro,83293,5471,1011,127,CAM04594,3070,7332,1.39,Product Launch
INF0919,Influencer_919,YouTube,Nano,544964,52380,4883,655,CAM04595,107,35054,326.61,Promotion
INF0920,Influencer_920,TikTok,Micro,404595,29753,2837,350,CAM04596,1637,20914,11.78,Product Launch
INF0920,Influencer_920,TikTok,Micro,283790,13296,1895,611,CAM04597,2993,16433,4.49,Promotion
INF0920,Influencer_920,TikTok,Micro,917827,69759,8739,2779,CAM04598,4705,69697,13.81,Promotion
 INF0920 ,Influencer_920,Instagram,Nano,367068,6986,696,173, CAM04599 ,3670,21496,4.86,Promotion
INF0920,Influencer_920,YouTube,Mega,722436,9421,693,137,CAM04600,3207,21343,5.66,Product Launch
INF0921,Influencer_921,Instagram,Mega,991205,36098,4358,701,CAM04601,4108,38861,8.46,Giveaway
INF0921,Influencer_921,Instagram,Micro,8645,753,95,34,CAM04602,1806,1992,0.1,Promotion
INF0921,Influencer_921,Instagram,Micro,112375,6213,1166,166,CAM04603,2628,13170,4.01,Promotion
INF0921,Influencer_921,Instagram,Micro,202275,5465,1041,56,CAM04604,4502,13028,1.89,Promotion
INF0921,influencer_921,Instagram,Macro,790700,35263,2255,779,CAM04605,"$4,657 ",43187,8.27,Product Launch
INF0922,Influencer_922,YouTube,Nano,810450,73202,5256,2381,CAM04606,673,50676,74.3,Product Launch
INF0922,Influencer_922,YouTube,Nano,201876,15495,2825,270,CAM04607,810,13341,15.47,Product Launch
INF0922,Influencer_922,YouTube,Micro,657537,,1422,515,CAM04608,,13972,4.57,Giveaway
INF0922,Influencer_922,TikTok,Mega,19936,1975,223,27,CAM04609,3889,14693,2.78,Promotion
INF0922,Influencer_922,TikTok,Nano,965409,59349,11416,1647,CAM04610,2174,58039,25.7,Product Launch
INF0923,Influencer_923,TikTok,Macro,727187,52916,5563,2357,CAM04611,3591,48418,12.48,Promotion
INF0923,Influencer_923,TikTok,Nano,24728,538,94,23,CAM04612,3995,11164,1.79,Giveaway
INF0923,Influencer_923,YouTube,Nano,612597,43583,8604,1363,CAM04613,3777,"$56,299 ",13.91,Product Launch
INF0923,Influencer_923,YouTube,Nano,140570,13810,1457,666,CAM04614,395,12132,29.71,Giveaway
INF0923,Influencer_923,YouTube,Macro,181177,11716,1755,153,CAM04615,167,9092,53.44,Giveaway
INF0924,Influencer_924,YouTube,Micro,,55064,7972,1499,CAM04616,4588,58159,11.68,Product Launch
INF0924,influencer_924,TikTok,Macro,816404,,6215,920,CAM04617,4831,48142,8.97,Promotion
INF0924,Influencer_924,TikTok,Mega,443773,35097,4215,1174,CAM04618,1655,32934,18.9,Giveaway
INF0924,influencer_924,TikTok,Macro,670132,14014,1875,288,CAM04619,,25406,40.93793729,Product Launch
INF0924,Influencer_924,TikTok,Micro,485423,40189,5281,417,CAM04620,3973,32042,7.06,Promotion
INF0925,Influencer_925,TikTok,Micro,315132,16695,1848,789,CAM04621,3215,26617,7.28,Product Launch
INF0925,Influencer_925,Instagram,Micro,44251,2201,353,56,CAM04622,3261,10697,2.28,Product Launch
INF0925,Influencer_925,Instagram,Micro,919911,70250,13805,806,CAM04623,3456,66169,18.15,Promotion
INF0925,Influencer_925,TikTok,Micro,74663,5147,479,101,CAM04624,184,4212,21.89,Product Launch
INF0925,Influencer_925,Instagram,Nano,356734,35470,3829,1011,CAM04625,4470,40647,8.09,Product Launch
 INF0926 ,Influencer_926,Instagram,Nano,94099,8751,1420,204, CAM04626 ,3201,11046,2.45,Product Launch
INF0926,Influencer_926,YouTube,Mega,60235,1003,89,18,CAM04627,2824,13672,3.84,Giveaway
INF0926,Influencer_926,TikTok,Nano,686795,40484,5795,1713,CAM04628,1823,37654,19.65,Giveaway
INF0926,Influencer_926,Instagram,Nano,,14791,2262,356,CAM04629,4086,19039,3.66,Product Launch
INF0926,Influencer_926,YouTube,Micro,485807,14170,2364,521,CAM04630,1513,18178,11.01,Giveaway
INF0927,Influencer_927,Instagram,Micro,503777,25925,3928,817,CAM04631,"$1,366 ",25906,17.96,Giveaway
INF0927,Influencer_927,Instagram,Micro,159302,11139,890,231,CAM04632,3344,14014,3.19,Promotion
INF0927,Influencer_927,TikTok,Nano,502437,40042,4208,660,CAM04633,4897,35139,6.18,Product Launch
INF0927,Influencer_927,YouTube,Micro,276037,388197.3654,2523,802,CAM04634,3630,32205,7.87,Product Launch
INF0927,Influencer_927,TikTok,Micro,524453,12060,1753,530,CAM04635,4060,25155,5.2,Promotion
INF0928,Influencer_928,Instagram,Micro,,34158,4900,1406,CAM04636,2108,31628,14,Giveaway
INF0928,Influencer_928,TikTok,Macro,503799,21123,3888,258,CAM04637,2561,22646,7.84,Product Launch
INF0928,Influencer_928,YouTube,Macro,214559,13327,1120,175,CAM04638,,19549,3.75,Giveaway
INF0928,Influencer_928,Instagram,Micro,388695,27388,3256,1177,CAM04639,1410,23552,15.7,Product Launch
INF0928,Influencer_928,Instagram,Micro,702825,54094,2989,1504,CAM04640,246,35760,144.37,Promotion
INF0929,Influencer_929,YouTube,Macro,181484,7570,1310,179,CAM04641,185,6843,35.99,Giveaway
INF0929,Influencer_929,Instagram,Micro,959149,68625,4219,1682,CAM04642,3712,49691,12.39,Product Launch
INF0929,Influencer_929,TikTok,Nano,826929,28883,2493,1293,CAM04643,594,21067,34.47,Giveaway
INF0929,Influencer_929,Instagram,Macro,447967,18017,1893,744,CAM04644,4385,21078,3.81,Promotion
INF0929,Influencer_929,YouTube,Nano,781318,33078,5761,1307,CAM04645,3103,33981,9.95,Giveaway
 INF0930 ,Influencer_930,Instagram,Nano,363167,3882,245,143, CAM04646 ,900,5613,5.24,Giveaway
INF0930,Influencer_930,Instagram,Micro,708240,,1342,120,CAM04647,791,7407,8.36,Product Launch
INF0930,Influencer_930,YouTube,Nano,493269,7223,739,96,CAM04648,4510,27175,5.03,Giveaway
INF0930,Influencer_930,TikTok,Mega,994005,81538,10525,1982,CAM04649,314,60759,192.5,Promotion
INF0930,Influencer_930,YouTube,Nano,899085,50627,7576,969,CAM04650,438,38846,87.69,Promotion
INF0931,Influencer_931,YouTube,Nano,157042,6574,475,106,CAM04651,4069,20364,4,Promotion
INF0931,Influencer_931,TikTok,Micro,721603,21488,3723,591,CAM04652,,32124,5.96,Promotion
INF0931,Influencer_931,TikTok,Micro,744351,46538,4351,642,CAM04653,3332,34715,9.42,Giveaway
INF0931,Influencer_931,TikTok,Micro,488079,15498,1750,376,CAM04654,4270,13922,2.26,Giveaway
INF0931,influencer_931,Instagram,Nano,596345,7025,559,204,CAM04655,3642,19185,4.27,Promotion
INF0932,Influencer_932,YouTube,Micro,286800,20472,2168,923,CAM04656,4368,19786,3.53,Promotion
INF0932,Influencer_932,Instagram,Nano,198152,11773,1392,180,CAM04657,3501,19817,4.66,Product Launch
INF0932,Influencer_932,YouTube,Macro,648063,47381,3773,553,CAM04658,4971,39236,6.89,Giveaway
INF0932,Influencer_932,YouTube,Nano,792273,78703,,2518,CAM04659,510,51472,99.93,Giveaway
INF0932,Influencer_932,TikTok,Nano,415800,25066,2156,808,CAM04660,1864,20565,10.03,Product Launch
INF0933,Influencer_933,Instagram,Nano,14261,1145,172,31,CAM04661,280,1125,3.02,Giveaway
 INF0933 ,Influencer_933,TikTok,Mega,657611,16105,2093,786, CAM04662 ,2013,22642,10.25,Giveaway
INF0933,Influencer_933,TikTok,Nano,523121,7029,1328,121,CAM04663,3900,8685,1.23,Promotion
INF0933,Influencer_933,TikTok,Micro,951892,1338668.246,14852,2146,CAM04664,"$3,239 ",80929,23.99,Product Launch
INF0933,Influencer_933,YouTube,Macro,280854,27448,3869,1066,CAM04665,844,24922,28.53,Giveaway
INF0934,Influencer_934,Instagram,Macro,402699,20475,3744,522,CAM04666,3549,22315,5.29,Giveaway
INF0934,Influencer_934,TikTok,Micro,409854,9824,680,165,CAM04667,3518,8807,1.5,Giveaway
INF0934,Influencer_934,Instagram,Macro,329170,19886,2137,524,CAM04668,3493,16968,3.86,Product Launch
INF0934,Influencer_934,YouTube,Nano,71805,2493,443,99,CAM04669,2800,9565,2.42,Promotion
INF0934,Influencer_934,YouTube,Nano,791789,43719,4381,1882,CAM04670,3646,36752,9.08,Promotion
 INF0935 ,Influencer_935,TikTok,Nano,524912,45292,8516,1425, CAM04671 ,3586,54841,14.29,Promotion
 INF0935 ,Influencer_935,YouTube,Mega,114823,2300,264,48, CAM04672 ,3964,20093,4.07,Product Launch
INF0935,Influencer_935,YouTube,Micro,338655,21748,1729,374,CAM04673,3010,23904,6.94,Promotion
INF0935,influencer_935,TikTok,Nano,223763,18120,3366,603,CAM04674,1277,"$17,360 ",12.59,Promotion
INF0935,Influencer_935,YouTube,Micro,905705,30361,1873,722,CAM04675,1763,25638,13.54,Promotion
INF0936,Influencer_936,YouTube,Nano,147724,8807,,408,CAM04676,4030,17753,3.41,Product Launch
INF0936,Influencer_936,YouTube,Micro,574908,54241,3503,2255,CAM04677,4156,47257,10.37,Promotion
INF0936,Influencer_936,YouTube,Nano,741761,41979,2241,468,CAM04678,$653 ,25917,38.69,Promotion
INF0936,Influencer_936,Instagram,Mega,815909,29326,2937,1213,CAM04679,4851,44475,8.17,Giveaway
INF0936,Influencer_936,Instagram,Macro,854726,28993,1672,426,CAM04680,831,20864,24.11,Promotion
INF0937,Influencer_937,YouTube,Micro,308325,10199,1307,380,CAM04681,1550,8718,4.62,Promotion
INF0937,Influencer_937,TikTok,Macro,334239,10930,730,349,CAM04682,3129,22064,6.05,Promotion
INF0937,Influencer_937,TikTok,Nano,880987,51282,7148,1480,CAM04683,2136,40969,18.18,Product Launch
INF0937,Influencer_937,YouTube,Micro,515300,9160,1748,205,CAM04684,2056,12622,5.14,Promotion
INF0937,Influencer_937,Instagram,Micro,,8917,1020,353,CAM04685,1807,12170,5.73,Product Launch
INF0938,Influencer_938,Instagram,Nano,369887,24052,1578,644,CAM04686,94,16088,170.15,Giveaway
INF0938,Influencer_938,Instagram,Nano,416988,11777,2016,291,CAM04687,4232,18304,3.33,Giveaway
 INF0938 ,Influencer_938,TikTok,Mega,54475,5205,431,123, CAM04688 ,534,5996,10.23,Giveaway
